type,label,page,gold_text,pred_text,gold_start,gold_end,pred_start,pred_end
TP,E53_Place,18,Ossendorf,Ossendorf,173,182,173,182
TP,E53_Place,18,Ossen,Ossen,227,232,227,232
TP,E53_Place,18,Ocksendorf,Ocksendorf,236,246,236,246
TP,E53_Place,18,Warburg,Warburg,677,684,677,684
TP,E53_Place,18,Cassel,Cassel,919,925,919,925
TP,E53_Place,18,Warburg,Warburg,964,971,964,971
TP,E19_Physical_Thing,18,Gasthofe Desenburg,Gasthofe Desenburg,1162,1180,1162,1180
TP,E53_Place,18,Warburg,Warburg,1213,1220,1213,1220
TP,E53_Place,18,Dalheim,Dalheim,1246,1253,1246,1253
TP,E53_Place,18,Warburg,Warburg,1564,1571,1564,1571
TP,E53_Place,18,Ehrings,Ehrings,1598,1605,1598,1605
TP,E53_Place,18,Libenau,Libenau,1609,1616,1609,1616
TP,E53_Place,18,Ober,Ober,1642,1646,1642,1646
TP,E53_Place,18,Nider Lichtingen,Nider Lichtingen,1655,1671,1655,1671
TP,E53_Place,18,Hessisch grondgebied,Hessisch grondgebied,1694,1714,1694,1714
TP,E53_Place,18,West-Uffelen,West-Uffelen,1737,1749,1737,1749
TP,E53_Place,18,Cassel,Cassel,1783,1789,1783,1789
TP,E53_Place,18,Cassel,Cassel,1873,1879,1873,1879
TP,E53_Place,18,Meinbids,Meinbids,2047,2055,2047,2055
TP,E53_Place,18,Kalken,Kalken,2059,2065,2059,2065
TP,E53_Place,18,Cassel,Cassel,2242,2248,2242,2248
TP,E19_Physical_Thing,18,Hercules,Hercules,2271,2279,2271,2279
TP,E19_Physical_Thing,18,octogoon,octogoon,2286,2294,2286,2294
FN,E19_Physical_Thing,19,museum,,885,891,,
FN,E19_Physical_Thing,19,houtbibliotheek,,1275,1290,,
FN,E19_Physical_Thing,19,Tweede Kamer,,1571,1583,,
FN,E19_Physical_Thing,19,derde Kamer,,1768,1779,,
FN,E19_Physical_Thing,19,galery,,2108,2114,,
FN,E19_Physical_Thing,19,Frederikplein,,2228,2241,,
FP,E53_Place,19,,Frederikplein,,,2228,2241
TP,E53_Place,19,Cassel,Cassel,35,41,35,41
TP,E53_Place,19,Cassel,Cassel,75,81,75,81
TP,E19_Physical_Thing,19,de Kurfürst,logement de Kurfürst,153,164,144,164
TP,E53_Place,19,Cassel,Cassel,216,222,216,222
TP,E53_Place,19,Cassel,Cassel,488,494,488,494
TP,E53_Place,19,Cassel,Cassel,631,637,631,637
TP,E19_Physical_Thing,19,Museum Fridericianum,Museum Fridericianum,744,764,744,764
TP,E53_Place,19,Parys,Parys,790,795,790,795
TP,E19_Physical_Thing,19,Academiesche boekery,Academiesche boekery,1368,1388,1368,1388
TP,E53_Place,19,Groningen,Groningen,1392,1401,1392,1401
FP,E19_Physical_Thing,20,,Venus de Medicis,,,104,120
FP,E19_Physical_Thing,20,,Aristoteles,,,283,294
TP,E53_Place,20,Parys,Parys,24,29,24,29
TP,E19_Physical_Thing,20,Palazo di Maecenate,Palazo di Maecenate,214,233,214,233
TP,E53_Place,20,Tivoli,Tivoli,237,243,237,243
TP,E19_Physical_Thing,20,Bagno della nimfa Egeria,Bagno della nimfa Egeria,249,273,249,273
TP,E19_Physical_Thing,20,vesting Rheinfels,Rheinfels,1359,1376,1367,1376
FN,E19_Physical_Thing,21,de laatste zaal,,331,346,,
FP,E53_Place,21,,Cassels,,,1282,1289
TP,E53_Place,21,Heilige Land,Heilige Land,227,239,227,239
TP,E19_Physical_Thing,21,museum,museum,760,766,760,766
TP,E19_Physical_Thing,21,boekery,boekery,1069,1076,1069,1076
FN,E19_Physical_Thing,22,gallery,,1167,1174,,
FN,E19_Physical_Thing,22,schildergallery,,1305,1320,,
FN,E19_Physical_Thing,22,danszaal,,1335,1343,,
FN,E19_Physical_Thing,22,logement,,2064,2072,,
TP,E19_Physical_Thing,22,paleis Bellevue,paleis Bellevue,270,285,270,285
TP,E53_Place,22,Scheveningen,Scheveningen,771,783,771,783
TP,E53_Place,22,Parys,Parys,1133,1138,1133,1138
TP,E53_Place,22,Parys,Parys,1605,1610,1605,1610
TP,E53_Place,22,Cassel,Cassel,1877,1883,1877,1883
TP,E19_Physical_Thing,22,paleis Belle vue,paleis Belle vue,1906,1922,1906,1922
FN,E19_Physical_Thing,23,gallery,,37,44,,
FN,E19_Physical_Thing,23,Aue,,1290,1293,,
FN,E19_Physical_Thing,23,Aue-Garten,,1297,1307,,
FN,E19_Physical_Thing,23,vyver,,1449,1454,,
FN,E19_Physical_Thing,23,logement,,1699,1707,,
FN,E19_Physical_Thing,23,galery,,1838,1844,,
FN,E19_Physical_Thing,23,galery,,1885,1891,,
FP,E19_Physical_Thing,23,,marmeren bad,,,183,195
FP,E53_Place,23,,Aue,,,1290,1293
FP,E53_Place,23,,Aue-Garten,,,1297,1307
TP,E19_Physical_Thing,23,Orangerie,Orangerie,206,215,206,215
TP,E19_Physical_Thing,23,Roomsche kerk,Roomsche kerk,1671,1684,1671,1684
TP,E19_Physical_Thing,24,Brüder,Brüder,15,21,15,21
TP,E19_Physical_Thing,24,Domkerk,Domkerk,28,35,28,35
TP,E53_Place,24,Cassels,Cassels,242,249,242,249
TP,E19_Physical_Thing,24,Kweekschool voor onderwyzers,Kweekschool voor onderwyzers,425,453,425,453
TP,E19_Physical_Thing,24,Comedie,Comedie,1042,1049,1042,1049
TP,E19_Physical_Thing,24,observatorium,observatorium,2002,2015,2002,2015
FN,E53_Place,25,Fulda,,385,390,,
FN,E19_Physical_Thing,25,coffyhuis,,893,902,,
FN,E19_Physical_Thing,25,Konings,,1761,1768,,
FP,E19_Physical_Thing,25,,Fulda,,,385,390
FP,E53_Place,25,,boven nieuw stad,,,1425,1441
FP,E53_Place,25,,boven nieuwstad,,,1803,1818
TP,E19_Physical_Thing,25,Wilhelms Brücke,Wilhelms Brücke,32,47,32,47
TP,E53_Place,25,Cassel,Cassel,51,57,51,57
TP,E53_Place,25,Göttingen,Göttingen,90,99,90,99
TP,E53_Place,25,Cassel,Cassel,157,163,157,163
TP,E19_Physical_Thing,25,Wilhelmsbrug,Wilhelmsbrug,452,464,452,464
TP,E53_Place,25,Cassel,Cassel,653,659,653,659
TP,E19_Physical_Thing,25,Leipsicher plein,Leipsicher plein,707,723,707,723
TP,E19_Physical_Thing,25,Leipsicher poort,Leipsicher poort,739,755,739,755
TP,E19_Physical_Thing,25,paradeplaats,paradeplaats,760,772,760,772
TP,E19_Physical_Thing,25,Kasern plaats,Kasern plaats,779,792,779,792
TP,E19_Physical_Thing,25,Frederiksplein,Frederiksplein,1013,1027,1013,1027
TP,E19_Physical_Thing,25,Koningsplein,Koningsplein,1145,1157,1145,1157
TP,E19_Physical_Thing,25,Karelsplein,Karelsplein,1250,1261,1250,1261
TP,E53_Place,25,Franryk,Franryk,1454,1461,1454,1461
TP,E53_Place,25,Cassel,Cassel,1747,1753,1747,1753
TP,E19_Physical_Thing,25,Bellevue straat,Bellevue straat,1775,1790,1775,1790
TP,E19_Physical_Thing,25,Wilhelmshöhe,Wilhelmshöhe,1952,1964,1952,1964
TP,E53_Place,25,Göttingen,Göttingen,1981,1990,1981,1990
