type,label,page,gold_text,pred_text,gold_start,gold_end,pred_start,pred_end
FN,E52_Time_Span,18,deezen middag,,2323,2336,,
FP,E53_Place,18,,station,,,31,38
FP,E52_Time_Span,18,,donkeren,,,948,956
FP,E20_Biological_Object,18,,paarden,,,1127,1134
FP,E31_Document,18,,linkerblad,,,1334,1344
FP,E31_Document,18,,achtste brief,,,1387,1400
FP,E31_Document,18,,wandeling door een gedeelte van Duitschland,,,1405,1448
FP,E31_Document,18,,1 deel,,,1449,1455
FP,E31_Document,18,,bladz: 125-136,,,1460,1474
FP,E20_Biological_Object,18,,varkens,,,1936,1943
FP,E53_Place,18,,Wilhelmhohe,,,2302,2313
TP,E53_Place,18,Ossendorf,Ossendorf,5,14,5,14
TP,E18_Physical_Thing,18,posthuis,posthuis,65,73,65,73
TP,E53_Place,18,Ocksendorf,Ocksendorf,115,125,115,125
TP,E53_Place,18,Ossendorf,Ossendorf,173,182,173,182
TP,E53_Place,18,Ossen,Ossen,227,232,227,232
TP,E53_Place,18,Ocksendorf,Ocksendorf,236,246,236,246
TP,Mode_of_Transportation,18,Extrapost,Extrapost,311,320,311,320
TP,Mode_of_Transportation,18,postwagen,postwagen,339,348,339,348
TP,E53_Place,18,Warburg,Warburg,677,684,677,684
TP,E52_Time_Span,18,dien nagt,nagt,869,878,874,878
TP,E53_Place,18,Cassel,Cassel,919,925,919,925
TP,E53_Place,18,Warburg,Warburg,964,971,964,971
TP,Mode_of_Transportation,18,zeer goed rytuig en een span beste paarden,rytuig,1092,1134,1102,1108
TP,E18_Physical_Thing,18,Gasthofe Desenburg,Gasthofe Desenburg,1162,1180,1162,1180
TP,E53_Place,18,Warburg,Warburg,1213,1220,1213,1220
TP,E53_Place,18,Dalheim,Dalheim,1246,1253,1246,1253
TP,E18_Physical_Thing,18,Desenberg,Desenberg,1294,1303,1294,1303
TP,E53_Place,18,Warburg,Warburg,1564,1571,1564,1571
TP,E53_Place,18,Ehrings,Ehrings,1598,1605,1598,1605
TP,E53_Place,18,Libenau,Libenau,1609,1616,1609,1616
TP,E53_Place,18,Ober,Ober,1642,1646,1642,1646
TP,E53_Place,18,Nider Lichtingen,Nider Lichtingen,1655,1671,1655,1671
TP,E53_Place,18,Hessisch grondgebied,Hessisch grondgebied,1694,1714,1694,1714
TP,E53_Place,18,West-Uffelen,West-Uffelen,1737,1749,1737,1749
TP,E53_Place,18,Cassel,Cassel,1783,1789,1783,1789
TP,Mode_of_Transportation,18,rytuig,rytuig,1838,1844,1838,1844
TP,E53_Place,18,Meinbids,Meinbids,2047,2055,2047,2055
TP,E53_Place,18,Kalken,Kalken,2059,2065,2059,2065
TP,Mode_of_Transportation,18,wagen,wagen,2173,2178,2173,2178
TP,E53_Place,18,Cassel,Cassel,2242,2248,2242,2248
TP,E18_Physical_Thing,18,Hercules,Hercules,2271,2279,2271,2279
TP,E18_Physical_Thing,18,octogoon,octogoon,2286,2294,2286,2294
FN,E19_Physical_Object,19,schilderyen,,769,780,,
FN,E53_Place,19,het eerste vertrek,,1057,1075,,
FN,F2_Expression,19,"de brieven voornoemd 1 deel bl 167, 168, 169",,1217,1261,,
FN,E53_Place,19,houtbibliotheek,,1275,1290,,
FN,E53_Place,19,Groningen,,1392,1401,,
FN,F2_Expression,19,Lynnaeische Systema,,1716,1735,,
FN,E19_Physical_Object,19,veele stukken,,2320,2333,,
FP,F2_Expression,19,,schilderyen,,,769,780
FP,E53_Place,19,,Kamer,,,949,954
FP,E31_Document,19,,"brieven voornoemd 1 deel bl 167, 168, 169",,,1220,1261
FP,E19_Physical_Object,19,,houtbibliotheek,,,1275,1290
FP,E19_Physical_Object,19,,Kas,,,1669,1672
FP,E31_Document,19,,Lynnaeische Systema,,,1716,1735
FP,E18_Physical_Thing,19,,ry van zuilen,,,2125,2138
FP,E19_Physical_Object,19,,antiquen,,,2261,2269
FP,F2_Expression,19,,beeldhouwkunst,,,2300,2314
TP,E53_Place,19,Cassel,Cassel,35,41,35,41
TP,E53_Place,19,Cassel,Cassel,75,81,75,81
TP,E52_Time_Span,19,5 uur,5 uur,102,107,102,107
TP,E18_Physical_Thing,19,logement de Kurfürst,Kurfürst,144,164,156,164
TP,E53_Place,19,Cassel,Cassel,216,222,216,222
TP,E53_Place,19,Cassel,Cassel,488,494,488,494
TP,E53_Place,19,Cassel,Cassel,631,637,631,637
TP,E18_Physical_Thing,19,Museum Fridericianum,Museum Fridericianum,744,764,744,764
TP,E53_Place,19,Parys,Parys,790,795,790,795
TP,E18_Physical_Thing,19,museum,museum,885,891,885,891
TP,E20_Biological_Object,19,vogeleyeren,vogeleyeren,1130,1141,1130,1141
TP,E18_Physical_Thing,19,Academiesche boekery,Academiesche boekery te Groningen,1368,1388,1368,1401
TP,E20_Biological_Object,19,stam van eene lauwrierboom,stam,1429,1455,1429,1433
TP,E20_Biological_Object,19,was geboetzeerde vruchten,vruchten,1490,1515,1507,1515
TP,E53_Place,19,Tweede Kamer,Tweede Kamer,1571,1583,1571,1583
TP,E20_Biological_Object,19,opgezette vogels,vogels,1606,1622,1616,1622
TP,E20_Biological_Object,19,Casuarus,Casuarus,1644,1652,1644,1652
TP,E20_Biological_Object,19,paradysvogels,paradysvogels,1677,1690,1677,1690
TP,E53_Place,19,derde Kamer,derde Kamer,1768,1779,1768,1779
TP,E20_Biological_Object,19,viervoetige dieren,viervoetige dieren,1795,1813,1795,1813
TP,E20_Biological_Object,19,opgezette en een gesceletteerde olyphant,olyphant,1857,1897,1889,1897
TP,E53_Place,19,diergaarde,diergaarde,1945,1955,1945,1955
TP,E20_Biological_Object,19,leeuw,leeuw,1977,1982,1977,1982
TP,E20_Biological_Object,19,tyger,tyger,1984,1989,1984,1989
TP,E20_Biological_Object,19,Kaapsche ezel,Kaapsche ezel,1991,2004,1991,2004
TP,E20_Biological_Object,19,luipaard,luipaard,2006,2014,2006,2014
TP,E20_Biological_Object,19,drommedaris,drommedaris,2016,2027,2016,2027
TP,E20_Biological_Object,19,wild zwyn,wild zwyn,2029,2038,2029,2038
TP,E20_Biological_Object,19,rendier,rendier,2042,2049,2042,2049
TP,E53_Place,19,galery door eene ry van zuilen ondersteund,galery,2108,2150,2108,2114
TP,E53_Place,19,vestibule,vestibule,2173,2182,2173,2182
TP,E18_Physical_Thing,19,geheele gebouw,gebouw,2191,2205,2199,2205
TP,E53_Place,19,Frederikplein,Frederikplein,2228,2241,2228,2241
FN,E19_Physical_Object,20,Venus de Medicis,,104,120,,
FN,E19_Physical_Object,20,twee worstelaars,,124,140,,
FN,E19_Physical_Object,20,antiquen,,155,163,,
FN,E19_Physical_Object,20,schoone van Kurk nagemaakte ruines,,175,209,,
FN,E19_Physical_Object,20,Aristoteles,,283,294,,
FN,E19_Physical_Object,20,antiquiteiten,,885,898,,
FN,E19_Physical_Object,20,pretiosa,,1094,1102,,
FN,E19_Physical_Object,20,dingen uit barnsteen gemaakt,,1256,1284,,
FN,E53_Place,20,kamer,,1342,1347,,
FN,E19_Physical_Object,20,mozaiek,,1381,1388,,
FN,E19_Physical_Object,20,klokken,,1513,1520,,
FN,E19_Physical_Object,20,schilderyen,,1547,1558,,
FN,E19_Physical_Object,20,mosaiek,,1732,1739,,
FP,E18_Physical_Thing,20,,Venus de Medicis,,,104,120
FP,E18_Physical_Thing,20,,twee worstelaars,,,124,140
FP,E20_Biological_Object,20,,Kurk,,,187,191
FP,E18_Physical_Thing,20,,Aristoteles,,,283,294
FP,E19_Physical_Object,20,,glazen,,,830,836
FP,E19_Physical_Object,20,,edelgesteentens,,,1193,1208
FP,E19_Physical_Object,20,,kast,,,1235,1239
FP,E20_Biological_Object,20,,barnsteen,,,1267,1276
FP,F2_Expression,20,,mozaiek,,,1381,1388
FP,F2_Expression,20,,schilderyen,,,1547,1558
FP,E18_Physical_Thing,20,,beeld,,,1583,1588
FP,F2_Expression,20,,mosaiek,,,1732,1739
TP,E53_Place,20,Parys,Parys,24,29,24,29
TP,E18_Physical_Thing,20,Palazo di Maecenate,Palazo di Maecenate,214,233,214,233
TP,E53_Place,20,Tivoli,Tivoli,237,243,237,243
TP,E18_Physical_Thing,20,Bagno della nimfa Egeria,Bagno della nimfa Egeria,249,273,249,273
TP,E53_Place,20,zaalen,zaalen,334,340,334,340
TP,E18_Physical_Thing,20,gebouw voor de vergadering der standen,schoon gebouw,407,445,400,413
TP,E19_Physical_Object,20,troon voor de Koning,troon,495,515,495,500
TP,E53_Place,20,kamer,kamer,667,672,667,672
TP,E19_Physical_Object,20,versteeningen,versteeningen,677,690,677,690
TP,E19_Physical_Object,20,mineralen,mineralen,692,701,692,701
TP,E20_Biological_Object,20,schelpen,schelpen,705,713,705,713
TP,E53_Place,20,vertrek,vertrek,784,791,784,791
TP,E19_Physical_Object,20,oude penningen,oude penningen,796,810,796,810
TP,E19_Physical_Object,20,kleine beeldjes,kleine beeldjes,868,883,868,883
TP,E19_Physical_Object,20,groote verzameling van edelgesteenten,edelgesteenten,908,945,931,945
TP,E19_Physical_Object,20,Onyx,Onyx,967,971,967,971
TP,E53_Place,20,kamer,daar aangrenzende kamer,1036,1041,1018,1041
TP,E18_Physical_Thing,20,vesting Rheinfels,vesting Rheinfels,1359,1376,1359,1376
TP,E53_Place,20,vertrek,vertrek,1408,1415,1408,1415
TP,E19_Physical_Object,20,klokken,klokken,1427,1434,1427,1434
TP,E19_Physical_Object,20,pendules,pendules,1435,1443,1435,1443
TP,E19_Physical_Object,20,horlogies,horlogies,1447,1456,1447,1456
TP,E19_Physical_Object,20,beeld waarin een uurwerk schoot op zekere tyden een pistool af,uurwerk,1583,1645,1600,1607
TP,E53_Place,20,laatste kamer,laatste kamer,1685,1698,1685,1698
TP,E53_Place,20,twee kamers,twee kamers,1804,1815,1804,1815
TP,E18_Physical_Thing,20,breede trap,breede trap,1884,1895,1884,1895
FN,E19_Physical_Object,21,19 landgraven & landgravinnen,,381,410,,
FN,F2_Expression,21,het 2de deel van de door de Heeren Tydeman & van Campen uitgegevene Mnemosyne,,1470,1547,,
FN,E31_Document,21,reaal catalogus,,2070,2085,,
FP,E53_Place,21,,Paus Innocentius de VIII,,,175,199
FP,E53_Place,21,,Landgraaf,,,263,272
FP,E20_Biological_Object,21,,19 landgraven & landgravinnen,,,381,410
FP,E20_Biological_Object,21,,was,,,442,445
FP,E19_Physical_Object,21,,costumes,,,468,476
FP,E53_Place,21,,Landgraaf Morits,,,561,577
FP,E53_Place,21,,Keurvorst,,,614,623
FP,E19_Physical_Object,21,,cabinetten,,,858,868
FP,E19_Physical_Object,21,,"50,000 banden",,,1167,1180
FP,E52_Time_Span,21,,113 schreden,,,1220,1232
FP,E52_Time_Span,21,,17 breed,,,1241,1249
FP,E53_Place,21,,Cassels,,,1282,1289
FP,E31_Document,21,,2de deel,,,1474,1482
FP,E53_Place,21,,Heeren Tydeman & van Campen,,,1498,1525
FP,E31_Document,21,,Mnemosyne,,,1538,1547
FP,E31_Document,21,,alphabetische,,,1706,1719
FP,E19_Physical_Object,21,,100 banden,,,1733,1743
FP,E19_Physical_Object,21,,54 banden,,,1784,1793
FP,E53_Place,21,,folio,,,1797,1802
FP,E31_Document,21,,los blad,,,1857,1865
TP,E19_Physical_Object,21,oude wapentuigen gevuld een vyftigtal bogen,oude wapentuigen,13,56,13,29
TP,E19_Physical_Object,21,zwaarden,zwaarden,150,158,150,158
TP,E53_Place,21,Heilige Land,Heilige Land,227,239,227,239
TP,E53_Place,21,laatste zaal,laatste zaal,334,346,334,346
TP,E19_Physical_Object,21,stoelen,stoelen,501,508,501,508
TP,E18_Physical_Thing,21,museum,museum,760,766,760,766
TP,E53_Place,21,boekery,boekery,1069,1076,1069,1076
TP,E18_Physical_Thing,21,gebouw,zelve gebouw,1102,1108,1096,1108
TP,E53_Place,21,locaal,locaal,1186,1192,1186,1192
TP,E31_Document,21,catalogus,catalogus,1655,1664,1655,1664
TP,E31_Document,21,reaal catalogue,reaal catalogue,1764,1779,1764,1779
TP,E31_Document,21,reaal catalogus,reaal catalogus,2003,2018,2003,2018
FN,E19_Physical_Object,22,schilderyen,,251,262,,
FN,E19_Physical_Object,22,schoone stukken,,327,342,,
FN,E19_Physical_Object,22,schoone stukken,,575,590,,
FN,E19_Physical_Object,22,stuk,,622,626,,
FN,E19_Physical_Object,22,een groot stuk,,675,689,,
FN,F2_Expression,22,een stier,,708,717,,
FN,E19_Physical_Object,22,een klein strandgezicht,,743,766,,
FN,F2_Expression,22,"een postillon die, hoe men zich ook plaatste, steeds naar eene andere kant scheen te ryden",,829,919,,
FN,E53_Place,22,2 verdiepingen,,1198,1212,,
FN,E53_Place,22,de ruines van de schildergallery,,1288,1320,,
FN,E19_Physical_Object,22,schilderyen,,1415,1426,,
FN,E19_Physical_Object,22,eene Cleopatra,,1572,1586,,
FN,F2_Expression,22,Cleopatra,,1799,1808,,
FN,E18_Physical_Thing,22,logement de Keurvorst,,2064,2085,,
FP,F2_Expression,22,,schilderyen,,,251,262
FP,F2_Expression,22,,Rubbens,,,347,354
FP,F2_Expression,22,,Rembrand,,,356,364
FP,F2_Expression,22,,van Dyk,,,366,373
FP,F2_Expression,22,,Teniers,,,375,382
FP,F2_Expression,22,,Holzbein,,,384,392
FP,F2_Expression,22,,Frans Mieris,,,394,406
FP,F2_Expression,22,,Kamphuizen,,,408,418
FP,F2_Expression,22,,Titiaan,,,424,431
FP,F2_Expression,22,,Wouerman,,,433,441
FP,F2_Expression,22,,Jan Steen,,,443,452
FP,F2_Expression,22,,Ostade,,,454,460
FP,F2_Expression,22,,Italiaansche meesters,,,472,493
FP,F2_Expression,22,,Bellegrini,,,494,504
FP,F2_Expression,22,,Morielli,,,506,514
FP,F2_Expression,22,,Alex Veronese,,,516,529
FP,F2_Expression,22,,Augelo Cararas,,,531,545
FP,F2_Expression,22,,Raphaël,,,596,603
FP,F2_Expression,22,,Potter,,,694,700
FP,E19_Physical_Object,22,,stier,,,712,717
FP,F2_Expression,22,,strandgezicht,,,753,766
FP,F2_Expression,22,,A van der Velde,,,789,804
FP,E19_Physical_Object,22,,postillon,,,833,842
FP,F2_Expression,22,,Cleopatra,,,1577,1586
FP,E19_Physical_Object,22,,slang,,,1700,1705
TP,E18_Physical_Thing,22,paleis Bellevue,paleis Bellevue,270,285,270,285
TP,E53_Place,22,Scheveningen,Scheveningen,771,783,771,783
TP,E53_Place,22,Parys,Parys,1133,1138,1133,1138
TP,E53_Place,22,gallery,gallery,1167,1174,1167,1174
TP,E53_Place,22,danszaal,danszaal,1335,1343,1335,1343
TP,E53_Place,22,Parys,Parys,1605,1610,1605,1610
TP,F2_Expression,22,eene Ariadne,Ariadne,1658,1670,1663,1670
TP,E53_Place,22,Cassel,Cassel,1877,1883,1877,1883
TP,E18_Physical_Thing,22,paleis Belle vue,paleis Belle vue,1906,1922,1906,1922
TP,E19_Physical_Object,22,meubels,meubels,2100,2107,2100,2107
FN,E53_Place,23,gallery,,37,44,,
FN,E18_Physical_Thing,23,Orangerie,,206,215,,
FN,F2_Expression,23,de reizen,,764,773,,
FN,F2_Expression,23,bladzyde 162 en 163,,808,827,,
FN,E19_Physical_Object,23,uitgeschotene hoek,,1203,1221,,
FN,E52_Time_Span,23,30 September 1813,,1233,1250,,
FN,E18_Physical_Thing,23,gebouw,,1271,1277,,
FN,E53_Place,23,lange linden allee,,1373,1391,,
FN,E18_Physical_Thing,23,logement,,1699,1707,,
FN,E19_Physical_Object,23,schilderyen,,2069,2080,,
FP,E18_Physical_Thing,23,,gallery,,,37,44
FP,E19_Physical_Object,23,,verschillende zoorten marmor,,,49,77
FP,E53_Place,23,,Orangerie,,,206,215
FP,E19_Physical_Object,23,,verschillende soorten van zeldsaam marmer,,,478,519
FP,E19_Physical_Object,23,,jaspis,,,525,531
FP,E19_Physical_Object,23,,agaat,,,532,537
FP,E19_Physical_Object,23,,andere steenen,,,540,554
FP,E18_Physical_Thing,23,,5 trappen,,,595,604
FP,E31_Document,23,,reizen van Profr van Swinderen,,,767,797
FP,E31_Document,23,,bladzyde 162 en 163,,,808,827
FP,E18_Physical_Thing,23,,hoek,,,955,959
FP,E18_Physical_Thing,23,,zerk,,,960,964
FP,E53_Place,23,,stad,,,1061,1065
FP,E31_Document,23,,woorden 30 September 1813,,,1225,1250
FP,E53_Place,23,,groote lap gronds,,,1318,1335
FP,E18_Physical_Thing,23,,lange linden allee,,,1373,1391
FP,E53_Place,23,,logement,,,1699,1707
FP,E53_Place,23,,groot vierkant,,,1736,1750
FP,F2_Expression,23,,schilderyen van Tischbein,,,2069,2094
TP,E19_Physical_Object,23,groote spiegels,groote spiegels,15,30,15,30
TP,E18_Physical_Thing,23,marmeren bad,marmeren bad,183,195,183,195
TP,E18_Physical_Thing,23,gebouw,gebouw,273,279,273,279
TP,E53_Place,23,vierkant vertrek,vierkant vertrek,415,431,415,431
TP,E18_Physical_Thing,23,vloeren,vloeren,443,450,443,450
TP,E18_Physical_Thing,23,muren,muren,452,457,452,457
TP,E19_Physical_Object,23,vercierselen,vercierselen,461,473,461,473
TP,E18_Physical_Thing,23,Het bad,bad,564,571,568,571
TP,E18_Physical_Thing,23,acht Corintische pylaren,Corintische pylaren,634,658,639,658
TP,E18_Physical_Thing,23,koepel,koepel,675,681,675,681
TP,E19_Physical_Object,23,kanon kogel,kanon kogel,1002,1013,1002,1013
TP,E52_Time_Span,23,30 September 1813,30 September 1813,1037,1054,1037,1054
TP,E18_Physical_Thing,23,schoone gebouw,gebouw,1099,1113,1107,1113
TP,E53_Place,23,Aue,Aue,1290,1293,1290,1293
TP,E53_Place,23,Aue-Garten,Aue-Garten,1297,1307,1297,1307
TP,E18_Physical_Thing,23,vyver,ontzetten groote vyver,1449,1454,1432,1454
TP,E18_Physical_Thing,23,kerken,kerken,1571,1577,1571,1577
TP,E18_Physical_Thing,23,Roomsche kerk,Roomsche kerk,1671,1684,1671,1684
TP,E18_Physical_Thing,23,ronden koepel,ronden koepel,1778,1791,1778,1791
TP,E18_Physical_Thing,23,kolommen,ry kolommen,1801,1809,1798,1809
TP,E53_Place,23,galery,rondgaande galery,1838,1844,1827,1844
TP,E19_Physical_Object,23,orgel,orgel,1856,1861,1856,1861
TP,E53_Place,23,galery,galery,1885,1891,1885,1891
TP,E18_Physical_Thing,23,colommen,ry colommen,1903,1911,1900,1911
TP,E18_Physical_Thing,23,koepelvormige dak,koepelvormige dak,1922,1939,1922,1939
TP,E18_Physical_Thing,23,marmeren hoogaltaar,marmeren hoogaltaar,1958,1977,1958,1977
TP,E18_Physical_Thing,23,drie circelvormige trappen,drie circelvormige trappen,1981,2007,1981,2007
TP,E18_Physical_Thing,23,de koepel,koepel,2018,2027,2021,2027
TP,E18_Physical_Thing,23,kerk,kerk,2107,2111,2107,2111
FN,E53_Place,24,tombes,,60,66,,
FN,F2_Expression,24,"
Cassels söhne die sich im Jahre 1812 dem Vaterlande, unter anführung des tapferen Kurprinses, weiheten",,241,344,,
FN,E52_Time_Span,24,Jahre 1812,,268,278,,
FN,E53_Place,24,Vaterlande,,283,293,,
FN,F2_Expression,24,brief,,737,742,,
FN,F2_Expression,24,bladzyde 170-188 van het eerste deel,,784,820,,
FP,E18_Physical_Thing,24,,tombes,,,60,66
FP,E19_Physical_Object,24,,vergulden letters,,,150,167
FP,E31_Document,24,,"Cassels söhne die sich im Jahre 1812 dem Vaterlande, unter anführung des tapferen Kurprinses, weiheten",,,242,344
FP,E31_Document,24,,meergemelde reis,,,763,779
FP,E31_Document,24,,bladzyde 170-188,,,784,800
FP,E31_Document,24,,eerste deel,,,809,820
FP,F2_Expression,24,,chronique scandaleuse,,,1171,1192
FP,E19_Physical_Object,24,,wit gepoederd haar,,,1573,1591
FP,E19_Physical_Object,24,,lange staarten,,,1596,1610
FP,E20_Biological_Object,24,,gezwel,,,1849,1855
FP,E20_Biological_Object,24,,linker wang,,,1892,1903
FP,E20_Biological_Object,24,,schouder,,,1926,1934
FP,E53_Place,24,,verblyf alhier,,,2113,2127
TP,E18_Physical_Thing,24,Brüder,Brüder,15,21,15,21
TP,E18_Physical_Thing,24,Domkerk,Domkerk,28,35,28,35
TP,E19_Physical_Object,24,6 groote schilden,schilden,122,139,131,139
TP,E52_Time_Span,24,1814,1814,184,188,184,188
TP,E19_Physical_Object,24,zevende schild,zevende schild,381,395,381,395
TP,E18_Physical_Thing,24,Kweekschool voor onderwyzers,Kweekschool voor onderwyzers,425,453,425,453
TP,E52_Time_Span,24,1809,1809,707,711,707,711
TP,E18_Physical_Thing,24,Comedie,Comedie,1042,1049,1042,1049
TP,E53_Place,24,loge,loge,1110,1114,1110,1114
TP,E53_Place,24,toneel,toneel,1123,1129,1123,1129
TP,E52_Time_Span,24,twintig jaar,twintig jaar,1518,1530,1518,1530
TP,E19_Physical_Object,24,een groot driekantige hoed,driekantige hoed,1614,1640,1624,1640
TP,E19_Physical_Object,24,vervaarlyke stokken,vervaarlyke stokken,1726,1745,1726,1745
TP,E20_Biological_Object,24,zwane ey,zwane ey,1876,1884,1876,1884
TP,E18_Physical_Thing,24,observatorium,observatorium,2002,2015,2002,2015
FN,E53_Place,25,Cassel,,653,659,,
FN,E53_Place,25,dubbele linden allee,,1119,1139,,
FN,E18_Physical_Thing,25,marmeren beeld van den landgraaf Karel,,1337,1375,,
FN,E18_Physical_Thing,25,standbeelden van andere landgraven,,1600,1634,,
FN,E53_Place,25,Cassel,,1747,1753,,
FN,E53_Place,25,Konings,,1761,1768,,
FN,E18_Physical_Thing,25,Wilhelmshöhe,,1952,1964,,
FP,E53_Place,25,,Willem de IX,,,526,538
FP,E18_Physical_Thing,25,,linden allee,,,1127,1139
FP,E18_Physical_Thing,25,,gebouwen,,,1227,1235
FP,E19_Physical_Object,25,,marmeren beeld,,,1337,1351
FP,E53_Place,25,,landgraaf Karel,,,1360,1375
FP,E19_Physical_Object,25,,standbeelden,,,1600,1612
FP,E53_Place,25,,Wilhelmshöhe,,,1952,1964
TP,E18_Physical_Thing,25,Wilhelms Brücke,Wilhelms Brücke,32,47,32,47
TP,E53_Place,25,Cassel,Cassel,51,57,51,57
TP,E53_Place,25,Göttingen,Göttingen,90,99,90,99
TP,E53_Place,25,Cassel,Cassel,157,163,157,163
TP,E53_Place,25,Fulda,Fulda,385,390,385,390
TP,E18_Physical_Thing,25,Wilhelmsbrug,Wilhelmsbrug,452,464,452,464
TP,E52_Time_Span,25,in 1788 begonnen en in 1794 voltooid,1788,539,575,542,546
