type,label,page,gold_text,pred_text,gold_start,gold_end,pred_start,pred_end
FN,Mode_of_Transportation,18,rydende,,1617,1624,,
FN,E53_Place,18,Ober,,1642,1646,,
FN,E53_Place,18,Nider Lichtingen,,1655,1671,,
FN,E53_Place,18,Hessisch grondgebied,,1694,1714,,
FN,Mode_of_Transportation,18,reden,,1727,1732,,
FN,E53_Place,18,West-Uffelen,,1737,1749,,
FN,E53_Place,18,Meinbids,,2047,2055,,
FN,E53_Place,18,Kalken,,2059,2065,,
FN,Mode_of_Transportation,18,wagen,,2173,2178,,
FN,E52_Time_Span,18,deezen middag,,2323,2336,,
TP,E53_Place,18,Ossendorf,Ossendorf,5,14,5,14
TP,E18_Physical_Thing,18,posthuis,posthuis,65,73,65,73
TP,E53_Place,18,Ocksendorf,Ocksendorf,115,125,115,125
TP,E53_Place,18,Ossendorf,Ossendorf,173,182,173,182
TP,Mode_of_Transportation,18,postwagen,postwagen,339,348,339,348
TP,E53_Place,18,Warburg,Warburg,677,684,677,684
TP,E53_Place,18,Warburg,Warburg,964,971,964,971
TP,E53_Place,18,Cassel,Cassel,1783,1789,1783,1789
TP,Mode_of_Transportation,18,rytuig,rytuig,1838,1844,1838,1844
TP,E53_Place,18,Cassel,Cassel,1873,1879,1873,1879
TP,E53_Place,18,Cassel,Cassel,2242,2248,2242,2248
TP,E18_Physical_Thing,18,Hercules,Hercules,2271,2279,2271,2279
TP,E18_Physical_Thing,18,octogoon,octogoon,2286,2294,2286,2294
TP,E18_Physical_Thing,18,Wilhelmhohe,Wilhelmhohe,2302,2313,2302,2313
FN,E52_Time_Span,19,5 uur,,102,107,,
FN,E19_Physical_Object,19,schilderyen,,769,780,,
FN,E18_Physical_Thing,19,museum,,885,891,,
FN,E53_Place,19,het eerste vertrek,,1057,1075,,
FN,E20_Biological_Object,19,vogeleyeren,,1130,1141,,
FN,F2_Expression,19,"de brieven voornoemd 1 deel bl 167, 168, 169",,1217,1261,,
FN,E53_Place,19,houtbibliotheek,,1275,1290,,
FN,E18_Physical_Thing,19,Academiesche boekery,,1368,1388,,
FN,E20_Biological_Object,19,stam van eene lauwrierboom,,1429,1455,,
FN,E20_Biological_Object,19,was geboetzeerde vruchten,,1490,1515,,
FN,E20_Biological_Object,19,opgezette vogels,,1606,1622,,
FN,E20_Biological_Object,19,Casuarus,,1644,1652,,
FN,E20_Biological_Object,19,paradysvogels,,1677,1690,,
FN,F2_Expression,19,Lynnaeische Systema,,1716,1735,,
FN,E20_Biological_Object,19,viervoetige dieren,,1795,1813,,
FN,E53_Place,19,diergaarde,,1945,1955,,
FN,E53_Place,19,galery door eene ry van zuilen ondersteund,,2108,2150,,
FN,E18_Physical_Thing,19,geheele gebouw,,2191,2205,,
FN,E19_Physical_Object,19,veele stukken,,2320,2333,,
FP,E53_Place,19,,Kamer,,,949,954
FP,E18_Physical_Thing,19,,eene geheele Kas,,,1656,1672
FP,E18_Physical_Thing,19,,galery,,,2108,2114
FP,E18_Physical_Thing,19,,zuilen,,,2132,2138
TP,E53_Place,19,Cassel,Cassel,35,41,35,41
TP,E53_Place,19,Cassel,Cassel,75,81,75,81
TP,E18_Physical_Thing,19,logement de Kurfürst,het voortreflyk waarlyk vorstlyk logement de Kurfürst,144,164,111,164
TP,E53_Place,19,Cassel,Cassel,216,222,216,222
TP,E53_Place,19,Cassel,Cassel,488,494,488,494
TP,E53_Place,19,Cassel,Cassel,631,637,631,637
TP,E18_Physical_Thing,19,Museum Fridericianum,Museum Fridericianum,744,764,744,764
TP,E53_Place,19,Parys,Parys,790,795,790,795
TP,E53_Place,19,Groningen,Groningen,1392,1401,1392,1401
TP,E53_Place,19,Tweede Kamer,Tweede Kamer,1571,1583,1571,1583
TP,E53_Place,19,derde Kamer,derde Kamer,1768,1779,1768,1779
TP,E20_Biological_Object,19,opgezette en een gesceletteerde olyphant,olyphant,1857,1897,1889,1897
TP,E20_Biological_Object,19,leeuw,leeuw,1977,1982,1977,1982
TP,E20_Biological_Object,19,tyger,tyger,1984,1989,1984,1989
TP,E20_Biological_Object,19,Kaapsche ezel,Kaapsche ezel,1991,2004,1991,2004
TP,E20_Biological_Object,19,luipaard,luipaard,2006,2014,2006,2014
TP,E20_Biological_Object,19,drommedaris,drommedaris,2016,2027,2016,2027
TP,E20_Biological_Object,19,wild zwyn,wild zwyn,2029,2038,2029,2038
TP,E20_Biological_Object,19,rendier,rendier,2042,2049,2042,2049
TP,E53_Place,19,vestibule,vestibule,2173,2182,2173,2182
TP,E53_Place,19,Frederikplein,Frederikplein,2228,2241,2228,2241
FN,E53_Place,20,Parys,,24,29,,
FN,E19_Physical_Object,20,Venus de Medicis,,104,120,,
FN,E19_Physical_Object,20,twee worstelaars,,124,140,,
FN,E19_Physical_Object,20,antiquen,,155,163,,
FN,E19_Physical_Object,20,schoone van Kurk nagemaakte ruines,,175,209,,
FN,E18_Physical_Thing,20,Palazo di Maecenate,,214,233,,
FN,E19_Physical_Object,20,Aristoteles,,283,294,,
FN,E53_Place,20,zaalen,,334,340,,
FN,E18_Physical_Thing,20,gebouw voor de vergadering der standen,,407,445,,
FN,E19_Physical_Object,20,troon voor de Koning,,495,515,,
FN,E53_Place,20,kamer,,667,672,,
FN,E19_Physical_Object,20,versteeningen,,677,690,,
FN,E19_Physical_Object,20,mineralen,,692,701,,
FN,E20_Biological_Object,20,schelpen,,705,713,,
FN,E53_Place,20,vertrek,,784,791,,
FN,E19_Physical_Object,20,oude penningen,,796,810,,
FN,E19_Physical_Object,20,kleine beeldjes,,868,883,,
FN,E19_Physical_Object,20,antiquiteiten,,885,898,,
FN,E19_Physical_Object,20,groote verzameling van edelgesteenten,,908,945,,
FN,E19_Physical_Object,20,Onyx,,967,971,,
FN,E53_Place,20,kamer,,1036,1041,,
FN,E19_Physical_Object,20,pretiosa,,1094,1102,,
FN,E19_Physical_Object,20,dingen uit barnsteen gemaakt,,1256,1284,,
FN,E53_Place,20,kamer,,1342,1347,,
FN,E19_Physical_Object,20,mozaiek,,1381,1388,,
FN,E53_Place,20,vertrek,,1408,1415,,
FN,E19_Physical_Object,20,klokken,,1427,1434,,
FN,E19_Physical_Object,20,pendules,,1435,1443,,
FN,E19_Physical_Object,20,horlogies,,1447,1456,,
FN,E19_Physical_Object,20,klokken,,1513,1520,,
FN,E19_Physical_Object,20,schilderyen,,1547,1558,,
FN,E19_Physical_Object,20,beeld waarin een uurwerk schoot op zekere tyden een pistool af,,1583,1645,,
FN,E53_Place,20,laatste kamer,,1685,1698,,
FN,E19_Physical_Object,20,mosaiek,,1732,1739,,
FN,E53_Place,20,twee kamers,,1804,1815,,
FP,E18_Physical_Thing,20,,Venus de Medicis,,,104,120
FP,E18_Physical_Thing,20,,Aristoteles,,,283,294
FP,E20_Biological_Object,20,,Hieronymus,,,349,359
FP,E53_Place,20,,états,,,461,466
FP,E20_Biological_Object,20,,Koning,,,509,515
FP,E20_Biological_Object,20,,Professor Matske,,,1857,1873
TP,E53_Place,20,Tivoli,Tivoli,237,243,237,243
TP,E18_Physical_Thing,20,Bagno della nimfa Egeria,Bagno della nimfa Egeria,249,273,249,273
TP,E18_Physical_Thing,20,vesting Rheinfels,Rheinfels,1359,1376,1367,1376
TP,E18_Physical_Thing,20,breede trap,breede trap,1884,1895,1884,1895
FN,E53_Place,21,laatste zaal,,334,346,,
FN,E19_Physical_Object,21,19 landgraven & landgravinnen,,381,410,,
FN,E19_Physical_Object,21,stoelen,,501,508,,
FN,E53_Place,21,boekery,,1069,1076,,
FN,E53_Place,21,locaal,,1186,1192,,
FN,F2_Expression,21,het 2de deel van de door de Heeren Tydeman & van Campen uitgegevene Mnemosyne,,1470,1547,,
FN,E31_Document,21,catalogus,,1655,1664,,
FN,E31_Document,21,reaal catalogue,,1764,1779,,
FN,E31_Document,21,reaal catalogus,,2003,2018,,
FN,E31_Document,21,reaal catalogus,,2070,2085,,
FP,E20_Biological_Object,21,,Paus Innocentius de VIII,,,175,199
FP,E20_Biological_Object,21,,Landgraaf,,,263,272
FP,E20_Biological_Object,21,,Landgraaf,,,561,570
FP,E20_Biological_Object,21,,Keurvorst,,,614,623
FP,E18_Physical_Thing,21,,cabinetten,,,858,868
FP,E18_Physical_Thing,21,,boekery,,,1069,1076
FP,E53_Place,21,,Cassels,,,1282,1289
FP,E20_Biological_Object,21,,Heeren Tydeman,,,1498,1512
FP,E20_Biological_Object,21,,van Campen,,,1515,1525
FP,E31_Document,21,,Mnemosyne,,,1538,1547
FP,E18_Physical_Thing,21,,catalogus,,,1655,1664
FP,E18_Physical_Thing,21,,catalogus,,,2009,2018
TP,E19_Physical_Object,21,oude wapentuigen gevuld een vyftigtal bogen,wapentuigen,13,56,18,29
TP,E19_Physical_Object,21,zwaarden,zwaarden,150,158,150,158
TP,E53_Place,21,Heilige Land,Heilige Land,227,239,227,239
TP,E18_Physical_Thing,21,museum,museum,760,766,760,766
TP,E18_Physical_Thing,21,gebouw,gebouw,1102,1108,1102,1108
FN,E19_Physical_Object,22,schilderyen,,251,262,,
FN,E19_Physical_Object,22,schoone stukken,,327,342,,
FN,E19_Physical_Object,22,schoone stukken,,575,590,,
FN,E19_Physical_Object,22,stuk,,622,626,,
FN,E19_Physical_Object,22,een groot stuk,,675,689,,
FN,F2_Expression,22,een stier,,708,717,,
FN,E19_Physical_Object,22,een klein strandgezicht,,743,766,,
FN,F2_Expression,22,"een postillon die, hoe men zich ook plaatste, steeds naar eene andere kant scheen te ryden",,829,919,,
FN,E53_Place,22,Parys,,1133,1138,,
FN,E53_Place,22,gallery,,1167,1174,,
FN,E53_Place,22,2 verdiepingen,,1198,1212,,
FN,E53_Place,22,de ruines van de schildergallery,,1288,1320,,
FN,E19_Physical_Object,22,schilderyen,,1415,1426,,
FN,E19_Physical_Object,22,eene Cleopatra,,1572,1586,,
FN,F2_Expression,22,eene Ariadne,,1658,1670,,
FN,F2_Expression,22,Cleopatra,,1799,1808,,
FN,E18_Physical_Thing,22,logement de Keurvorst,,2064,2085,,
FP,F2_Expression,22,,Rubbens,,,347,354
FP,F2_Expression,22,,Rembrand,,,356,364
FP,F2_Expression,22,,van Dyk,,,366,373
FP,F2_Expression,22,,Teniers,,,375,382
FP,F2_Expression,22,,Holzbein,,,384,392
FP,F2_Expression,22,,Frans Mieris,,,394,406
FP,F2_Expression,22,,Kamphuizen,,,408,418
FP,F2_Expression,22,,van Titiaan,,,420,431
FP,F2_Expression,22,,Wouerman,,,433,441
FP,F2_Expression,22,,Jan Steen,,,443,452
FP,F2_Expression,22,,Ostade,,,454,460
FP,F2_Expression,22,,Bellegrini,,,494,504
FP,F2_Expression,22,,Morielli,,,506,514
FP,F2_Expression,22,,Alex Veronese,,,516,529
FP,F2_Expression,22,,Augelo Cararas,,,531,545
FP,F2_Expression,22,,Raphaël,,,596,603
FP,F2_Expression,22,,Potter,,,694,700
FP,F2_Expression,22,,A van der Velde,,,789,804
FP,Mode_of_Transportation,22,,postillon,,,833,842
FP,E18_Physical_Thing,22,,schildergallery,,,1305,1320
TP,E18_Physical_Thing,22,paleis Bellevue,Bellevue,270,285,277,285
TP,E53_Place,22,Scheveningen,Scheveningen,771,783,771,783
TP,E53_Place,22,danszaal,danszaal,1335,1343,1335,1343
TP,E53_Place,22,Parys,Parys,1605,1610,1605,1610
TP,E53_Place,22,Cassel,Cassel,1877,1883,1877,1883
TP,E18_Physical_Thing,22,paleis Belle vue,Belle vue,1906,1922,1913,1922
TP,E19_Physical_Object,22,meubels,meubels,2100,2107,2100,2107
FN,E19_Physical_Object,23,groote spiegels,,15,30,,
FN,E53_Place,23,gallery,,37,44,,
FN,E18_Physical_Thing,23,vloeren,,443,450,,
FN,E18_Physical_Thing,23,muren,,452,457,,
FN,E19_Physical_Object,23,vercierselen,,461,473,,
FN,F2_Expression,23,de reizen,,764,773,,
FN,F2_Expression,23,bladzyde 162 en 163,,808,827,,
FN,E19_Physical_Object,23,kanon kogel,,1002,1013,,
FN,E18_Physical_Thing,23,schoone gebouw,,1099,1113,,
FN,E19_Physical_Object,23,uitgeschotene hoek,,1203,1221,,
FN,E18_Physical_Thing,23,gebouw,,1271,1277,,
FN,E18_Physical_Thing,23,kerken,,1571,1577,,
FN,E18_Physical_Thing,23,ronden koepel,,1778,1791,,
FN,E18_Physical_Thing,23,kolommen,,1801,1809,,
FN,E53_Place,23,galery,,1838,1844,,
FN,E53_Place,23,galery,,1885,1891,,
FN,E18_Physical_Thing,23,colommen,,1903,1911,,
FN,E18_Physical_Thing,23,de koepel,,2018,2027,,
FN,E19_Physical_Object,23,schilderyen,,2069,2080,,
FP,E18_Physical_Thing,23,,eene gallery,,,32,44
FP,E20_Biological_Object,23,,P.S. Monnot,,,384,395
FP,E31_Document,23,,de reizen van Profr van Swinderen,,,764,797
FP,E31_Document,23,,bladzyde 162,,,808,820
FP,E53_Place,23,,de buitenzyde,,,929,942
FP,E20_Biological_Object,23,,Cnernitschef,,,1020,1032
FP,E53_Place,23,,de stad,,,1058,1065
FP,E53_Place,23,,een groote lap gronds,,,1314,1335
FP,E20_Biological_Object,23,,Bongard,,,1467,1474
FP,E53_Place,23,,een groot vierkant,,,1732,1750
FP,E18_Physical_Thing,23,,deeze galery,,,1879,1891
FP,E20_Biological_Object,23,,Tischbein,,,2085,2094
TP,E18_Physical_Thing,23,marmeren bad,het zoogenaamde marmeren bad,183,195,167,195
TP,E18_Physical_Thing,23,Orangerie,de Orangerie,206,215,203,215
TP,E18_Physical_Thing,23,gebouw,Het gebouw,273,279,269,279
TP,E53_Place,23,vierkant vertrek,een vierkant vertrek,415,431,411,431
TP,E18_Physical_Thing,23,Het bad,Het bad,564,571,564,571
TP,E18_Physical_Thing,23,acht Corintische pylaren,acht Corintische pylaren,634,658,634,658
TP,E18_Physical_Thing,23,koepel,de koepel,675,681,672,681
TP,E52_Time_Span,23,30 September 1813,30 September 1813,1037,1054,1037,1054
TP,E52_Time_Span,23,30 September 1813,30 September 1813,1233,1250,1233,1250
TP,E53_Place,23,Aue,de Aue,1290,1293,1287,1293
TP,E53_Place,23,Aue-Garten,Aue-Garten,1297,1307,1297,1307
TP,E53_Place,23,lange linden allee,eene lange linden allee,1373,1391,1368,1391
TP,E18_Physical_Thing,23,vyver,eene ontzetten groote vyver,1449,1454,1427,1454
TP,E18_Physical_Thing,23,Roomsche kerk,de schoone Roomsche kerk,1671,1684,1660,1684
TP,E18_Physical_Thing,23,logement,ons logement,1699,1707,1695,1707
TP,E19_Physical_Object,23,orgel,het orgel,1856,1861,1852,1861
TP,E18_Physical_Thing,23,koepelvormige dak,het koepelvormige dak,1922,1939,1918,1939
TP,E18_Physical_Thing,23,marmeren hoogaltaar,het marmeren hoogaltaar,1958,1977,1954,1977
TP,E18_Physical_Thing,23,drie circelvormige trappen,drie circelvormige trappen,1981,2007,1981,2007
TP,E18_Physical_Thing,23,kerk,deeze kerk,2107,2111,2101,2111
FN,E53_Place,24,tombes,,60,66,,
FN,E19_Physical_Object,24,6 groote schilden,,122,139,,
FN,E52_Time_Span,24,1814,,184,188,,
FN,F2_Expression,24,"
Cassels söhne die sich im Jahre 1812 dem Vaterlande, unter anführung des tapferen Kurprinses, weiheten",,241,344,,
FN,E52_Time_Span,24,Jahre 1812,,268,278,,
FN,E53_Place,24,Vaterlande,,283,293,,
FN,E19_Physical_Object,24,zevende schild,,381,395,,
FN,E52_Time_Span,24,1809,,707,711,,
FN,F2_Expression,24,brief,,737,742,,
FN,F2_Expression,24,bladzyde 170-188 van het eerste deel,,784,820,,
FN,E53_Place,24,loge,,1110,1114,,
FN,E53_Place,24,toneel,,1123,1129,,
FN,E52_Time_Span,24,twintig jaar,,1518,1530,,
FN,E19_Physical_Object,24,een groot driekantige hoed,,1614,1640,,
FN,E20_Biological_Object,24,zwane ey,,1876,1884,,
FP,E18_Physical_Thing,24,,tombes,,,60,66
FP,E18_Physical_Thing,24,,schilden,,,131,139
FP,E20_Biological_Object,24,,Keurprins,,,351,360
FP,E20_Biological_Object,24,,Heer Knieriem,,,466,479
FP,E20_Biological_Object,24,,Porfr van Swinderen,,,674,693
FP,E31_Document,24,,brief,,,737,742
FP,E20_Biological_Object,24,,Keurvorst,,,1200,1209
FP,E20_Biological_Object,24,,Keurvorst,,,1769,1778
FP,E20_Biological_Object,24,,wang,,,1899,1903
FP,E20_Biological_Object,24,,schouder,,,1926,1934
TP,E18_Physical_Thing,24,Brüder,Brüder,15,21,15,21
TP,E18_Physical_Thing,24,Domkerk,Domkerk,28,35,28,35
TP,E18_Physical_Thing,24,Kweekschool voor onderwyzers,Kweekschool,425,453,425,436
TP,E18_Physical_Thing,24,Comedie,Comedie,1042,1049,1042,1049
TP,E19_Physical_Object,24,vervaarlyke stokken,stokken,1726,1745,1738,1745
TP,E18_Physical_Thing,24,observatorium,observatorium,2002,2015,2002,2015
FN,E18_Physical_Thing,25,Wilhelms Brücke,,32,47,,
FN,E53_Place,25,Cassel,,653,659,,
FN,E18_Physical_Thing,25,coffyhuis,,893,902,,
FN,E53_Place,25,4 bovenkamers,,921,934,,
FN,E53_Place,25,dubbele linden allee,,1119,1139,,
FN,E18_Physical_Thing,25,marmeren beeld van den landgraaf Karel,,1337,1375,,
FN,E18_Physical_Thing,25,standbeelden van andere landgraven,,1600,1634,,
FN,E53_Place,25,Cassel,,1747,1753,,
FN,E18_Physical_Thing,25,Wilhelmshöhe,,1952,1964,,
FP,E52_Time_Span,25,,Willem de IX,,,526,538
FP,E53_Place,25,,coffyhuis,,,893,902
FP,E20_Biological_Object,25,,landgraaf Karel,,,1360,1375
FP,E20_Biological_Object,25,,protestanten,,,1515,1527
FP,E53_Place,25,,Wilhelmshöhe,,,1952,1964
TP,E53_Place,25,Cassel,Cassel,51,57,51,57
TP,E53_Place,25,Göttingen,Göttingen,90,99,90,99
TP,E53_Place,25,Cassel,Cassel,157,163,157,163
TP,E53_Place,25,Fulda,Fulda,385,390,385,390
TP,E18_Physical_Thing,25,Wilhelmsbrug,Wilhelmsbrug,452,464,452,464
TP,E52_Time_Span,25,in 1788 begonnen en in 1794 voltooid,1788,539,575,542,546
TP,E53_Place,25,Leipsicher plein,Leipsicher plein,707,723,707,723
TP,E18_Physical_Thing,25,Leipsicher poort,Leipsicher poort,739,755,739,755
TP,E53_Place,25,paradeplaats,paradeplaats,760,772,760,772
TP,E53_Place,25,Kasern plaats,Kasern plaats,779,792,779,792
TP,E53_Place,25,Frederiksplein,Frederiksplein,1013,1027,1013,1027
TP,E53_Place,25,Koningsplein,Koningsplein,1145,1157,1145,1157
TP,E53_Place,25,Karelsplein,Karelsplein,1250,1261,1250,1261
TP,E52_Time_Span,25,einde der 17de Eeuw,17de Eeuw,1387,1406,1397,1406
TP,E53_Place,25,boven nieuw stad,boven nieuw stad,1425,1441,1425,1441
TP,E53_Place,25,Franryk,Franryk,1454,1461,1454,1461
TP,E31_Document,25,Edict van Nantes,Edict van Nantes,1488,1504,1488,1504
TP,E53_Place,25,Konings,Konings,1761,1768,1761,1768
TP,E53_Place,25,Bellevue straat,Bellevue straat,1775,1790,1775,1790
TP,E53_Place,25,boven nieuwstad,boven nieuwstad,1803,1818,1803,1818
TP,E53_Place,25,Göttingen,Göttingen,1981,1990,1981,1990
